代號,名稱,年月日,100-200 張(比率),200-400 張(比率),400-600 張(比率),600-800 張(比率),800-1000張(比率),1000張以上  (比率)
6154,順發,2023/03/10,3.87,2.54,1.39,5.89,1,54.44
6155,鈞寶,2023/03/10,2.66,5.09,1.23,2.48,1.88,57.51
6156,松上,2023/03/10,5.71,5.44,5.17,1.7,0,29.43
6158,禾昌,2023/03/10,6.57,6.39,3.07,3.9,1.52,33.67
6160,欣技,2023/03/10,6.68,5.52,6.45,0,1.2,42.8
6161,捷波,2023/03/10,7.76,5.56,4.12,4.03,0,35.12
6163,華電網,2023/03/10,6.91,6.06,2.42,2.1,2.1,34.83
6164,華興,2023/03/10,8.36,9.02,0.95,1.43,0,15.93
6165,浪凡,2023/03/10,8.95,11.85,4.76,2.61,1.56,8.69
6166,凌華,2023/03/10,2.6,3.85,2.69,4.87,1.75,73.6
6167,久正,2023/03/10,6.6,6.78,2.7,2.68,1.56,39.83
6168,宏齊,2023/03/10,4.29,3.04,2.92,0.99,1.32,42.1
6169,昱泉,2023/03/10,0.46,5.14,2.13,0,0,26.44
6170,統振,2023/03/10,4.33,3.93,2.61,1.66,0,55.58
6171,大城地產,2023/03/10,2.36,2.63,4.28,1.99,0.82,76.42
6173,信昌電,2023/03/10,3.36,1.71,0.61,0.8,1.5,45.76
6174,安碁,2023/03/10,4.43,4.18,4.43,2.73,1.65,56.56
6175,立敦,2023/03/10,2.76,1.68,1.37,1.94,0,61.97
6176,瑞儀,2023/03/10,3.48,4.06,3.65,2.51,2.69,52.46
6177,達麗,2023/03/10,3.96,4.07,2.67,2.16,1.92,71.49
6179,亞通,2023/03/10,6.23,4.22,7.14,5.65,2.97,44.97
6180,橘子,2023/03/10,4.01,4.95,3.48,5.6,3.54,53.07
6182,合晶,2023/03/10,3.78,2.69,1.99,1.56,1.52,21.57
6183,關貿,2023/03/10,2.61,5.27,1.86,3.87,1.26,70.84
6184,大豐電,2023/03/10,4.05,4.19,3.5,1.31,1.13,69.42
6185,幃翔,2023/03/10,5.58,8.27,3.28,4.97,5.47,36.37
6186,新潤,2023/03/10,6.3,5,3.36,3.74,4.84,55.22
6187,萬潤,2023/03/10,6.3,3.71,6.3,3.43,1.03,26.2
6188,廣明,2023/03/10,5.52,4.55,3.26,2.25,1.31,42.25
6189,豐藝,2023/03/10,5,6.74,3.27,3.3,1.27,21.48
6190,萬泰科,2023/03/10,4.14,5.15,2.29,3.56,1.69,35.9
6191,精成科,2023/03/10,4.65,4.29,3.28,2.44,1.52,52.76
6192,巨路,2023/03/10,6.55,6.55,4.31,5.78,2.74,47.16
6194,育富,2023/03/10,6.6,5.19,8.81,2.76,1.86,50.97
6195,詩肯,2023/03/10,2.82,1.3,1.66,0,3.45,52.94
6196,帆宣,2023/03/10,2.53,1.99,2.85,0.32,0.41,67.61
6197,佳必琪,2023/03/10,5.45,4.81,2.81,2.87,2.15,43.23
6198,瑞築,2023/03/10,6.38,4.98,1.94,5.85,0,69.21
6199,天品,2023/03/10,1.31,1,4.25,4.44,0,83.26
6201,亞弘電,2023/03/10,3.14,2.97,2.73,0.68,3.18,62.98
6202,盛群,2023/03/10,4.2,5.27,4.45,1.76,1.2,40.09
6203,海韻電,2023/03/10,2.36,1.75,4.55,3.68,1.09,53.53
6204,艾華,2023/03/10,3.67,0.97,2.28,0,0,63.47
6205,詮欣,2023/03/10,4.06,6.14,4.14,1.83,4.29,53.77
6206,飛捷,2023/03/10,4.81,4.78,3.26,2.39,1.31,46.63
6207,雷科,2023/03/10,7,5.33,3.66,3.53,2.24,18.82
6208,日揚,2023/03/10,5.59,5.59,2.04,3.97,4.64,50.83
6209,今國光,2023/03/10,4.88,6.46,4.93,2.81,2.11,29.5
6210,慶生,2023/03/10,4.86,5.15,1.25,3.55,5.47,42.82
6212,理銘,2023/03/10,2.28,2.58,3.09,1.22,1.8,86.15
6213,聯茂,2023/03/10,2.91,2.78,2.58,1.95,1.53,65.22
6214,精誠,2023/03/10,3.09,3.59,3.78,3.26,3.03,49.07
6215,和椿,2023/03/10,4.85,3.81,4.13,1.5,2.21,45.72
6216,居易,2023/03/10,5.44,6.99,6.16,2.17,1.05,29.47
6217,中探針,2023/03/10,4.58,4.18,2.59,4.25,2.76,9.66
6218,豪勉,2023/03/10,6.86,5.16,2.89,7.69,1.51,43.8
6219,富旺,2023/03/10,3.52,2.7,2.77,0,2.51,67.78
6220,岳豐,2023/03/10,7.3,6.66,3.85,5.78,2.53,37.81
6221,晉泰,2023/03/10,3.64,2.6,0.7,3.5,1.2,75.52
6222,上揚,2023/03/10,3.33,2.59,3.54,8.11,4.52,67.4
6223,旺矽,2023/03/10,5.43,8.18,4.54,5.99,2.9,22.65
6224,聚鼎,2023/03/10,7.11,4.62,5.39,0.74,4.46,25.15
6225,天瀚,2023/03/10,5.42,3.49,10.87,0,3.43,58.2
6226,光鼎,2023/03/10,6.22,4.61,5.17,1.7,0.7,18.9
6227,茂綸,2023/03/10,3.34,6.43,1.94,0.81,0,67.6
6228,全譜,2023/03/10,4.07,1.37,2.31,0,0,72.43
6229,研通,2023/03/10,8.63,5.08,2.8,0,4.93,26.74
6230,尼得科超眾,2023/03/10,1.18,0.34,1.76,0,1.05,86.3
6231,系微,2023/03/10,8.67,12.75,5.24,1.87,2.62,24.03
6233,旺玖,2023/03/10,5.86,1.4,1.97,0.75,4.23,14.48
6234,高僑,2023/03/10,5.02,2.48,1.54,0.6,0.81,52.81
6235,華孚,2023/03/10,4.18,7.16,2.72,3.84,1.46,51.06
6236,康呈,2023/03/10,1.55,1.08,1.38,1.82,0,87.98
6237,驊訊,2023/03/10,3.22,2.74,3.97,2.79,1.14,13.39
6239,力成,2023/03/10,2.77,3.27,2.37,1.98,2.03,71.08
6240,松崗,2023/03/10,1.43,1.35,2.23,0,4.11,71.64
6241,易通展,2023/03/10,5.83,6.58,1.35,3.69,0,34.62
6242,立康,2023/03/10,2.7,5.06,2.5,3.19,0,61.5
6243,迅杰,2023/03/10,6.48,1.75,3.25,1.46,4.13,17.81
6244,茂迪,2023/03/10,6.04,5.35,2.14,1.63,0.89,29.18
6245,立端,2023/03/10,4.97,9.25,7.68,5.51,3.19,38.89
6246,臺龍,2023/03/10,4.68,5.22,1.52,4.12,2.36,53.86
6248,沛波,2023/03/10,6.47,6.38,0.89,3.28,0,49.45
6257,矽格,2023/03/10,5.16,4.8,2.9,2.88,2.32,30.81
6259,百徽,2023/03/10,3.27,4.75,0,3.29,4.25,47.65
6261,久元,2023/03/10,4.59,4.28,1.59,0.55,2.77,24.98
6263,普萊德,2023/03/10,5.66,7.56,2.44,0,0,40.96
6264,富裔,2023/03/10,4.5,6.34,2.55,3.43,3.15,62.7
6265,方土昶,2023/03/10,3.33,3.4,2.16,3.64,0.76,50.19
6266,泰詠,2023/03/10,6.82,7.59,1.59,3.29,2.91,30.61
6269,台郡,2023/03/10,4.62,6.65,5.36,2.63,3.43,43.65
6270,倍微,2023/03/10,5.52,6.95,3.14,1.85,0,39.53
6271,同欣電,2023/03/10,3.44,8.38,5.17,2.99,6.83,48.14
6274,台燿,2023/03/10,3.01,3.74,3.35,3.57,2.29,51.49
6275,元山,2023/03/10,6.09,8.66,4.92,1.11,2.46,24.23
6276,安鈦克,2023/03/10,4.45,4.02,0,1.93,0,47.76
6277,宏正,2023/03/10,2.87,4.33,4.98,4.08,2.23,46.32
6278,台表科,2023/03/10,3.59,4.9,3.52,4.54,3.6,49.33
6279,胡連,2023/03/10,5.15,9.63,3.31,2.12,4.58,41.52
6281,全國電,2023/03/10,2.14,7.78,5.03,2.83,1.79,51.79
6282,康舒,2023/03/10,3.73,3.09,2.41,1.22,1.49,46.41
6283,淳安,2023/03/10,3.91,2.6,3.41,1.4,0.67,52.77
6284,佳邦,2023/03/10,4.21,3.94,2.73,1.9,0,46.91
6285,啟碁,2023/03/10,3.73,4.96,2.78,2.12,2.46,60.34
6287,元隆,2023/03/10,0.88,2.12,0.41,1.16,0,87.91
6288,聯嘉,2023/03/10,6.51,4.57,2.18,3.48,1.36,39.07
6290,良維,2023/03/10,4.6,7.29,5.26,4.43,4.75,35.63
6291,沛亨,2023/03/10,1.95,1.86,0.98,0,0,89.66
6292,迅德,2023/03/10,1.87,8.35,1.89,2.88,5.98,44.13
6294,智基,2023/03/10,7.92,5.56,2.03,0,0,31.92
6404,通訊-KY,2023/03/10,5.09,1.21,1.69,0,3.61,61.16
6405,悅城,2023/03/10,8.09,10.06,5.33,6.23,8.2,34.66
6409,旭隼,2023/03/10,8.78,15.58,9.77,5.37,6.01,37.92
6411,晶焱,2023/03/10,6.08,9.51,6.94,3.53,4.84,21.62
6412,群電,2023/03/10,2.78,3.5,3.17,0.73,1.16,81.8
6414,樺漢,2023/03/10,4.84,5.67,5.17,3.19,3.2,48.16
6415,矽力*-KY,2023/03/10,5.31,7.67,6.09,4.68,5.59,63.21
6416,瑞祺電通,2023/03/10,5.36,8.18,4.09,1.04,2.72,36.33
6417,韋僑,2023/03/10,7.89,10.84,6.31,5.45,2.06,54.73
6418,詠昇,2023/03/10,5.35,6.52,14.03,3.96,2.35,41.43
6419,京晨科,2023/03/10,15.66,11.68,7.56,0,0,29.25
6425,易發,2023/03/10,6.12,8.79,5.24,3.1,4.28,44.67
6426,統新,2023/03/10,3.54,5.08,3.49,0,2.44,34.93
6431,光麗-KY,2023/03/10,5.96,12.69,4.28,4.98,0,54.09
6432,今展科,2023/03/10,4.1,8.01,2.87,4.83,6.21,20.89
6435,大中,2023/03/10,6.63,3.3,1.57,1.85,2.79,43.41
6438,迅得,2023/03/10,9.68,8.75,3.43,5.09,3.75,23.96
6441,廣錠,2023/03/10,5.25,3.67,1,1.44,0,40.42
6442,光聖,2023/03/10,2.43,6.35,6.87,7.67,9.37,49.64
6443,元晶,2023/03/10,4.32,4.58,2.41,1.11,1.91,24.83
6446,藥華藥,2023/03/10,7.38,7.34,2.7,3.83,1.79,47.64
6449,鈺邦,2023/03/10,4.32,4.25,5.78,1.58,2.04,62.86
6451,訊芯-KY,2023/03/10,3.19,2.96,1.82,0.67,0.75,62.93
6456,GIS-KY,2023/03/10,3.62,3.75,2.41,3.09,2.15,50.72
6457,紘康,2023/03/10,7.22,5.41,3.41,0,2.69,21.53
6461,益得,2023/03/10,6.6,5.25,2.67,1.19,0.68,47.91
6462,神盾,2023/03/10,3.51,5.36,0,0,3.89,16.53
6464,台數科,2023/03/10,3.18,6.1,3.51,3.27,1.4,75.46
6465,威潤,2023/03/10,6.76,2.94,1.51,2.09,0,43.89
6469,大樹,2023/03/10,7.23,8.1,3.76,3.96,1.96,48.03
6470,宇智,2023/03/10,8.15,5.23,6.21,0,2.22,24.43
6472,保瑞,2023/03/10,4.32,6.7,3.77,2.52,4.62,52.54
6477,安集,2023/03/10,3.12,7.11,4.66,2.26,0.7,37.34
6482,弘煜科,2023/03/10,2.38,4.76,0,6.98,10.11,60.03
6485,點序,2023/03/10,8.28,7.79,5.95,1.36,0,11.56
6486,互動,2023/03/10,4.44,2.42,0,1.78,0,47.89
6488,環球晶,2023/03/10,3.33,3.37,2.39,2.36,2.88,72.81
6491,晶碩,2023/03/10,4.85,9.29,4.31,0.92,1.41,60.68
6492,生華科,2023/03/10,6.01,5.41,2.1,1.41,1.05,24.28
6494,九齊,2023/03/10,9.57,7.92,9.74,2.39,0,5.22
6496,科懋,2023/03/10,1.23,2.56,1.95,0,3.5,57.87
6499,益安,2023/03/10,8.01,6.09,2.27,0.69,0,53.14
6504,南六,2023/03/10,3.05,3.78,3.62,3.82,1.1,58.5
6505,台塑化,2023/03/10,0.23,0.26,0.17,0.17,0.11,96.75
6506,雙邦,2023/03/10,7.82,6.46,11.83,5.79,3.14,43.06
6508,惠光,2023/03/10,2.19,2.67,0.46,0,0,54.13
6509,聚和,2023/03/10,4.41,4.32,1.38,1.97,4.33,11.98
6510,精測,2023/03/10,3.57,7.26,4.09,0,2.62,44.77
6512,啟發電,2023/03/10,13.1,18.96,12.03,2.45,3.91,22.14
6514,芮特-KY,2023/03/10,1.85,4.47,0,2.04,0,64.21
6515,穎崴,2023/03/10,10.23,13.63,9.96,5.6,2.66,31.04
6516,勤崴國際,2023/03/10,7.79,11.9,4.29,0,1.81,41.02
6517,保勝光學,2023/03/10,6.87,2.5,3.18,2.4,9.29,24.16
6523,達爾膚,2023/03/10,4.48,0.46,0,3.01,0,65.42
6525,捷敏-KY,2023/03/10,4.21,3.92,0.84,2.27,4.11,59.85
6527,明達醫,2023/03/10,12.05,14.08,3.6,13.3,0,16.19
6530,創威,2023/03/10,8.86,9.39,14.29,10.83,8.27,21.55
6531,愛普*,2023/03/10,4.44,5.59,4.48,3.56,1.11,50.5
6532,瑞耘,2023/03/10,6.5,10.6,8.06,5.67,0,14.28
6533,晶心科,2023/03/10,6.74,10.95,7.7,6.7,0,34.16
6535,順藥,2023/03/10,7.05,6.31,4.79,2.96,1.04,52.31
6538,倉和,2023/03/10,9.25,9.03,2.44,7.18,4.43,10.17
6541,泰福-KY,2023/03/10,4.95,3.74,2.18,1.94,1.25,60.46
6542,隆中,2023/03/10,0.73,4.69,1.14,3.77,2.07,73.92
6546,正基,2023/03/10,4.5,4.91,1.37,4.19,2.91,46.04
6547,高端疫苗,2023/03/10,5.76,5.22,3.34,1.79,0.77,33.91
6548,長科*,2023/03/10,0.98,1.35,0.69,0.52,0.73,88.62
6550,北極星藥業-KY,2023/03/10,2.99,2.86,1.37,1.11,0.6,71.06
6552,易華電,2023/03/10,2.62,2.27,3.25,0,1,55.76
6556,勝品,2023/03/10,0.41,7.05,3.25,0,0,77.16
6558,興能高,2023/03/10,4.85,4.02,2.07,1.46,0.94,43.08
6560,欣普羅,2023/03/10,7.22,4.29,1.56,2.97,3.86,15.03
6561,是方,2023/03/10,3.26,3.49,2.52,0.88,2.78,73.87
6568,宏觀,2023/03/10,14.99,11.44,9.86,2.53,2.74,8.15
6569,醫揚,2023/03/10,2.77,6.28,2.72,1.98,0,65.49
6570,維田,2023/03/10,10.31,11.03,10.51,3.56,2.51,30.29
6573,虹揚-KY,2023/03/10,2.71,2.88,4.65,0.79,0,62.15
6574,霈方,2023/03/10,4.09,3.21,2.17,6.34,0,75.93
6576,逸達,2023/03/10,7.82,7.24,3.13,3.49,1.57,39.91
6577,勁豐,2023/03/10,1.81,1.41,3.7,1.73,2.13,66.2
6578,達邦蛋白,2023/03/10,6.93,10.8,6.13,3.43,2.44,20.28
6579,研揚,2023/03/10,0.94,1.46,1.22,0.53,0.66,89.08
6581,鋼聯,2023/03/10,1.96,1.75,1.33,0.64,0.8,83.3
6582,申豐,2023/03/10,2.38,1.15,0,2.64,0,73.48
6584,南俊國際,2023/03/10,2.27,4.01,4.92,6.71,3.12,72.62
6585,鼎基,2023/03/10,2.71,1.84,3.54,1.15,3.75,74.92
6588,東典光電,2023/03/10,6.88,7.18,3.48,2.96,0,34.89
6589,台康生技,2023/03/10,3.25,3.87,3.89,2.33,3.47,51.08
6590,普鴻,2023/03/10,10.51,10.63,4.59,10.58,8.52,31.45
6591,動力-KY,2023/03/10,10.37,6.78,4.2,0,0,23
6592,和潤企業,2023/03/10,1.96,2.19,1.31,1.49,0.9,77.78
6593,台灣銘板,2023/03/10,2.95,5.33,8.15,13.12,0,38.76
6596,寬宏藝術,2023/03/10,2.93,3.1,5.1,2.3,6.02,43.08
6598,ABC-KY,2023/03/10,5.56,5.89,4.1,0.77,1.15,43.97
6603,富強鑫,2023/03/10,6.35,9.29,3.82,3.29,1.8,38.39
6605,帝寶,2023/03/10,3.73,4.66,3.58,3.71,3.35,62.44
6606,建德工業,2023/03/10,6.22,5.6,2.98,1.44,3.56,70.39
6609,瀧澤科,2023/03/10,5.68,5.79,3.24,0,1.33,56
6612,奈米醫材,2023/03/10,5.8,6.55,13.77,3.98,2.42,42.07
6613,朋億*,2023/03/10,4.4,3.42,2.12,0,0,63.65
6615,慧智,2023/03/10,7.14,4.72,8.52,3.15,0,36.27
6616,特昇-KY,2023/03/10,4.88,2.9,4.08,2.11,0,59.28
6624,萬年清,2023/03/10,5.83,16.05,8,0,15.18,26.71
6625,必應,2023/03/10,3.57,5.86,5.32,6.23,4.18,47.65
6629,泰金-KY,2023/03/10,2.16,3.34,1.68,1.73,0,83.14
6640,均華,2023/03/10,4.79,1.68,4.66,0,3.5,64.33
6641,基士德-KY,2023/03/10,2.47,12.82,2.47,0,4.7,58.14
6642,富致,2023/03/10,4.21,8.03,5.89,3.39,9.42,46.24
6643,M31,2023/03/10,11.28,12.3,4.13,2.47,0,38.55
6649,台生材,2023/03/10,8.02,14.14,4.77,7.96,2.04,36.29
6651,全宇昕,2023/03/10,5.89,14.36,8.61,4.14,2.79,26.97
6654,天正國際,2023/03/10,3.02,6.05,2.9,0,0,64.16
6655,科定,2023/03/10,2.49,5.47,5.31,5.58,1.26,71.15
6661,威健生技,2023/03/10,9.17,7.84,4.19,0,0,57.82
6662,樂斯科,2023/03/10,9.15,10.89,5.14,0,0,43.38
6664,群翊,2023/03/10,6.18,4.59,4.91,2.54,16.36,42.72
6666,羅麗芬-KY,2023/03/10,3.16,2.36,0,0,0,78.71
6667,信紘科,2023/03/10,5.56,2.28,3.65,0,4.11,47.81
6668,中揚光,2023/03/10,3.7,2.95,0.67,1.84,1.16,51.93
6669,緯穎,2023/03/10,7.52,7.39,7.16,3.55,0,60.11
6670,復盛應用,2023/03/10,3.78,5.01,3.75,3.74,4.06,65.67
6671,三能-KY,2023/03/10,4.26,7.44,10.52,5.63,7.65,54.11
6672,騰輝電子-KY,2023/03/10,5.96,6.65,3.33,0,1.25,25.9
6674,鋐寶科技,2023/03/10,1.27,0.47,2.45,3.03,0,82.54
6679,鈺太,2023/03/10,8.58,8.48,5.47,4.11,0,51.38
6680,鑫創電子,2023/03/10,5.5,7.01,0,3.59,0,67.99
6683,雍智科技,2023/03/10,7.7,9.2,7.83,2.42,3.43,11.37
6684,安格,2023/03/10,4.84,9.4,1.58,5.08,3,19.41
6689,伊雲谷,2023/03/10,6.16,7.38,3.58,7.45,3.85,48.62
6690,安碁資訊,2023/03/10,2.34,5.56,0,3.02,0,59.78
6691,洋基工程,2023/03/10,5.09,6.06,5.68,5.3,8.16,54.92
6693,廣閎科,2023/03/10,9.23,9.65,8.51,3.35,3.87,34.89
6695,芯鼎,2023/03/10,7.02,7.01,1.92,3.18,3.76,50.5
6697,東捷資訊,2023/03/10,2.52,2.12,3.21,2.81,0,67.31
6698,旭暉應材,2023/03/10,8.24,11.35,2.8,1.97,2.51,36.97
6703,軒郁,2023/03/10,3.67,7.74,5.98,19.94,0,33.94
6706,惠特,2023/03/10,7.63,9.74,4.6,3.04,1.16,20.39
6708,天擎,2023/03/10,6,5.82,1.44,4.67,0,43.2
6712,長聖,2023/03/10,4.48,8.55,2.02,2.29,4.99,29.44
6715,嘉基,2023/03/10,3.64,4.19,2.21,1.2,1.4,72.9
6716,應廣,2023/03/10,9.46,21.41,11.92,4.99,0,31.13
6719,力智,2023/03/10,4.88,5.91,3.02,1.7,4.45,37.97
6721,信實,2023/03/10,9.14,11.08,4.35,12.63,0,35.65
6727,亞泰金屬,2023/03/10,7.68,13.66,5.62,9.04,3.94,0
6728,上洋,2023/03/10,1.28,7.53,4.26,0,3.73,62.97
6732,昇佳電子,2023/03/10,4.23,6.87,1.78,1.61,1.88,53.02
6733,博晟生醫,2023/03/10,5.6,6.08,3.29,3.88,2.11,47.08
6735,美達科技,2023/03/10,5.97,10.58,10.87,8.53,6.8,35.84
6741,91APP*-KY,2023/03/10,2.67,5.71,3.57,2.83,2.91,66.32
6743,安普新,2023/03/10,3.96,3.81,3.08,2.35,1.87,58.9
6747,亨泰光,2023/03/10,4.71,1.96,4.8,2.89,3.47,59.24
6751,智聯服務,2023/03/10,3.5,1.85,7.72,3.07,0,56.74
6752,叡揚,2023/03/10,10.27,15.62,12.47,13.35,3.02,18.86
6753,龍德造船,2023/03/10,3.4,4.74,4.88,1.36,5.76,55.45
6754,匯僑設計,2023/03/10,2.15,1.1,0.81,1.06,0,81.63
6756,威鋒電子,2023/03/10,5.83,2.35,4.15,0,0,58.09
6761,穩得,2023/03/10,6.99,6.05,4.11,0,7.59,44.8
6762,達亞,2023/03/10,4.62,5.99,5.52,0,0,67.99
6763,綠界科技,2023/03/10,4.61,12.01,3.15,4.05,21.29,27.04
6767,台微醫,2023/03/10,7.95,4.28,11.34,4.77,0,37.05
6768,志強-KY,2023/03/10,2.74,2.2,0.98,1.87,0,83.25
6770,力積電,2023/03/10,5.18,4.48,2.6,1.59,1.13,47.74
6776,展碁國際,2023/03/10,1.17,3.75,2.4,1.73,2.16,68.66
6781,AES-KY,2023/03/10,4.11,4.62,2.8,0.73,2.06,71.79
6782,視陽,2023/03/10,10.12,12.92,5.42,10.44,4.08,33.91
6788,華景電,2023/03/10,8.24,10,3,5.86,5.29,15.41
6789,采鈺,2023/03/10,2.05,2,1.87,1.31,0.27,77.64
6790,永豐實,2023/03/10,1.44,1.5,0.41,1.9,1.34,80.04
6791,虎門科技,2023/03/10,2.59,1.07,9.48,3.83,4.1,61.49
6792,詠業,2023/03/10,4.84,6.46,1.05,0,3.55,50.68
6796,晉弘,2023/03/10,5.46,9.26,5.95,4.73,0,41.27
6799,來頡,2023/03/10,9.14,12.14,4.66,1.72,2.14,36.2
6803,崑鼎,2023/03/10,2.12,2.27,1.5,0,0,61.68
6804,明係,2023/03/10,5.26,4.6,5.02,6.91,3.05,58.7
6806,森崴能源,2023/03/10,3.12,3.77,2.2,0.95,1.21,60.9
6807,峰源-KY,2023/03/10,2.82,2.44,0.98,1.42,3.5,76.79
6811,宏碁資訊,2023/03/10,2.25,6.82,4.63,1.93,0,70.09
6821,聯寶,2023/03/10,4.39,8.28,5.85,11.41,6.65,48.9
6823,濾能,2023/03/10,1.45,9.98,6.69,6.98,0,59.53
6829,千附精密,2023/03/10,3.34,6.28,0.76,4.81,3.18,65.19
6830,汎銓,2023/03/10,8.3,11.45,7.16,6.57,8.01,30.94
6834,天二科技,2023/03/10,7.07,6.47,9.18,3.33,7.23,50.45
6835,圓裕,2023/03/10,3.39,5.76,5.06,5.17,0,69.01
6840,東研信超,2023/03/10,6.39,12.26,3.9,9.77,3.55,50.02
6841,長佳智能,2023/03/10,3.54,4.16,3.72,4.99,2.87,59.67
6843,進典,2023/03/10,2.2,3.05,3.13,6.26,8.4,58.19
6846,綠茵,2023/03/10,5.23,4.2,0,2.87,0,70.15
6855,數泓科,2023/03/10,5.65,11.53,10.51,3.29,4.33,50.04
6859,伯特光,2023/03/10,2.62,17.1,4.32,0,2.51,57.53
6861,睿生光電,2023/03/10,1.08,2.5,4.12,0,2.79,75.85
6865,偉康,2023/03/10,7.92,9.7,7.44,0,6.96,41.74
6869,雲豹能源-創,2023/03/10,3.81,7.44,3.1,4.52,3.14,63.82
6874,倍力,2023/03/10,3.23,11.38,10.79,16.67,0,36.61
7402,邑錡,2023/03/10,9.73,18.84,5.63,5.39,0,35.82
7556,意德士,2023/03/10,3.21,3.73,10.77,0,0,57.11
8011,台通,2023/03/10,5.6,4.99,4.21,0.92,0.56,24.63
8016,矽創,2023/03/10,8.66,8.67,7.72,1.63,1.61,22.73
8021,尖點,2023/03/10,4.2,5.19,5.16,2.02,1.24,27.28
8024,佑華,2023/03/10,6.11,10.56,4.27,2.91,1.95,21.46
8027,鈦昇,2023/03/10,9.78,8.6,6.32,6.21,4.4,28.13
8028,昇陽半導體,2023/03/10,6.92,7.68,3.84,2.29,1.8,27.62
8032,光菱,2023/03/10,1.79,2.71,2.53,0,0,80.45
8033,雷虎,2023/03/10,7.15,4.68,3.49,2.67,1.39,23.05
8034,榮群,2023/03/10,12.07,5.08,5.05,1.05,2.65,11.7
8038,長園科,2023/03/10,7.22,3.39,0.85,3.58,4.33,20.29
8039,台虹,2023/03/10,3.85,4.07,3.64,2.26,2.17,52.71
8040,九暘,2023/03/10,4.77,6.53,5.04,2.75,1.22,22.53
8042,金山電,2023/03/10,2.65,2.01,5.23,2.72,0,62.79
8043,蜜望實,2023/03/10,4.25,2.27,0,0.99,0,55.7
8044,網家,2023/03/10,4.11,4.69,3.86,3.71,0,46
8046,南電,2023/03/10,2.06,2.81,1.67,1.6,0.83,75.27
8047,星雲,2023/03/10,4.92,4.21,11.17,6.59,0,60.43
8048,德勝,2023/03/10,6.02,11.68,7.04,2.69,5.11,35.29
8049,晶采,2023/03/10,7.24,7.32,3.87,3.51,3.33,31.11
8050,廣積,2023/03/10,5.95,6.18,2.6,1.63,4.69,46.49
8054,安國,2023/03/10,4.86,5.51,2.12,0.78,0.99,25.72
8059,凱碩,2023/03/10,3.69,3.78,2.7,2.45,0.47,73.73
8064,東捷,2023/03/10,6.71,6.95,3.74,2.55,3.81,31.05
8066,來思達,2023/03/10,6.26,6.42,7.97,9.44,6.63,0
8067,志旭,2023/03/10,1.09,4.15,3.1,4.12,22.24,48.23
8068,全達,2023/03/10,2.67,1.49,1.23,0.92,1.19,77.08
8069,元太,2023/03/10,3.44,4.71,3.98,2.8,2.25,69.95
8070,長華*,2023/03/10,2.28,2.24,0.52,0.77,0.9,74.98
8071,能率網通,2023/03/10,4.91,5.89,4.18,6.74,3.44,38.75
8072,陞泰,2023/03/10,3.16,3.27,0.6,0,0,63.21
8074,鉅橡,2023/03/10,8.32,9.43,3.92,0.86,0,37.96
8076,伍豐,2023/03/10,6.7,6.14,3.04,1.13,3.25,29.44
8077,洛碁,2023/03/10,3.86,4.25,0,2.86,0,80.65
8080,永利聯合,2023/03/10,0.97,6.19,4.04,2.76,0,49.36
8081,致新,2023/03/10,8.73,9.98,6.04,3.84,6.17,22.5
8083,瑞穎,2023/03/10,10.12,12.12,4.1,1.95,2.31,41.63
8084,巨虹,2023/03/10,7.41,5.09,8.71,1.06,2.43,53.67
8085,福華,2023/03/10,3.3,2.61,1.83,0.52,1.3,74.02
8086,宏捷科,2023/03/10,2.96,3.58,3.06,1.11,1.34,41.28
8087,華鎂鑫,2023/03/10,8.19,6.61,7.11,5.03,3.25,37.63
8088,品安,2023/03/10,6.63,6.59,3.07,2.08,0,18.11
8089,康全電訊,2023/03/10,4.88,2.82,4.07,1.04,1.36,42.39
8091,翔名,2023/03/10,9.22,4.24,7.09,5.43,1.7,24.36
8092,建暐,2023/03/10,6.24,10.21,8.36,3.15,2.27,43.74
8093,保銳,2023/03/10,3.7,6.54,7.81,4.94,2.2,38.48
8096,擎亞,2023/03/10,9.11,6.07,3.29,1.67,1.76,22.49
8097,常珵,2023/03/10,7.09,4.2,9.39,3.52,1.66,28.18
8099,大世科,2023/03/10,2.14,2.38,1.22,0,0.91,77.75
8101,華冠,2023/03/10,3.95,5.63,4.24,3.7,1.13,37.52
8103,瀚荃,2023/03/10,5.57,8.55,1.64,5.28,3.22,23
8104,錸寶,2023/03/10,5.67,5,0,1.81,0,48.03
8105,凌巨,2023/03/10,3.15,2.7,1.6,1.6,0.22,63.56
8107,大億金茂,2023/03/10,4.46,8.28,3.2,1.95,0,47.27
8109,博大,2023/03/10,7.63,7.64,5.06,9.8,3.41,36.68
8110,華東,2023/03/10,3.81,2.77,2.33,1.21,1.01,54.49
8111,立碁,2023/03/10,5.77,3.04,2.85,4.62,0.74,26.81
8112,至上,2023/03/10,6.19,5.91,2.85,1.61,1.56,21.38
8114,振樺電,2023/03/10,6.22,4.86,6.33,3.76,2.39,44.32
8121,越峰,2023/03/10,4.12,3.82,1.97,0.32,0.37,51.95
8131,福懋科,2023/03/10,2.64,2.95,2.8,0.95,1.45,74.29
8147,正淩,2023/03/10,11.3,8.7,4.5,2.44,0,39.06
8150,南茂,2023/03/10,3,2.45,1.69,1.72,2.54,59.95
8155,博智,2023/03/10,4.27,4.5,1.17,2.92,7.22,46.72
